author,title,subtitle,year,author_gender,pseudonym,genre,general_genre,genre1,genre2,genre3,genre4,genre5,canon,narration,characters,city,source,separate_edition,has_text,file_name,characters_clean,char_nan,char_дворяне,char_аристократы,char_разночинцы,char_легендарные_исторические_фигуры,char_военные,char_крестьяне,char_купцы,char_чиновники,char_народности_и_этнические_группы,char_криминальный_мир,char_революционеры,char_духовенство,char_творческие_люди,char_рабочие,char_женщины,char_помещики,char_другое,char_горожане,char_сектанты,char_мещане,char_казаки,char_бояре,char_студенты,char_мифическое,char_князья,char_учителя,char_моряки,char_эмигранты,char_придворная_знать,char_семейная_пара,char_рыцари,char_графы,char_слуги,char_врачи,char_ученые,char_types_count,has_char_info
"Крестовский, Всеволод Владимирович",Тьма Египетская,роман,1888,мужской,0,исторический,исторический,,,,,,0,3 лицо,"['духовенство', 'народности и этнические группы']",,Русский вестник,0,0,,"['духовенство', 'народности и этнические группы']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Мамин-Сибиряк, Дмитрий Наркисович",Именинник,роман,1888,мужской,1,социально-психологический,социальный,социально-психологический,бытовой,,,,0,3 лицо,['дворяне'],,Наблюдатель,0,1,mamin-sibiryak_d_imeninnik_1888.txt,['дворяне'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Мордовцев, Даниил Лукич",Поиманы ести Богом и великим государем,исторический фреск 1509-1510 гг.,1888,мужской,0,историческая повесть,исторический,,,,,,0,3 лицо,['аристократия прошлого'],Санкт-Петербург,Исторический вестник,1,0,,['аристократы'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Назарьева, Капитолина Валериановна",Чужая вина,Роман в трех частях,1888,женский,0,,,,,,,,0,3 лицо,['nan'],,Живописное обозрение,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Нестеров, Сергей Маркович",Под ярмом миллионов,роман из уголовных хроник,1888,мужской,0,уголовный,криминальный,,,,,,0,,['криминальный мир'],,Новости дня,0,0,,['криминальный мир'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Окрейц, Станислав Станиславович",В Сибири,уголовный роман С.С. Окрейца,1888,мужской,0,уголовный,криминальный,,,,,,0,3 лицо,['криминальный мир'],Санкт-Петербург,Отд. изд.,1,0,,['криминальный мир'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Пазухин, Николай Михайлович",Атаман Кирша: Повесть из времен XVI века,роман,1888,мужской,0,исторический,исторический,,,,,,0,,['nan'],Москва,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Пазухин, Николай Михайлович",Купец Иголкин и его подвиг,роман,1888,мужской,0,исторический,исторический,,,,,,0,,['nan'],Москва,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Полевой, Петр Николаевич",Братья-соперники,роман,1888,мужской,0,исторический,исторический,,,,,,0,3 лицо,['аристократия прошлого'],,Нива,0,0,,['аристократы'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Пономарев, Иван Николаевич",Жертвы адвоката,роман в 2 частях,1888,мужской,0,авантюрный,приключенческий,,,,,,0,,['nan'],,Петербургский листок,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Пономарев, Иван Николаевич",Живой товар: (Из бердичевских тайн),роман в 3 частях,1888,мужской,0,уголовный,криминальный,,,,,,0,,['криминальный мир'],,Луч,0,0,,['криминальный мир'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Прохоров-Риваль, Владимир Алексеевич",В пороховом дыму,роман,1888,мужской,1,социальный,социальный,,,,,,0,,['театральная и художественная богема'],,Новости дня,0,0,,['творческие люди'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Прохоров-Риваль, Владимир Алексеевич",В погоню за счастьем,Роман,1888,мужской,1,авантюрный,приключенческий,,,,,,0,3 лицо,['nan'],,Новости дня,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Салиас, Евгений Андреевич",Аракчеевский сынок,роман,1888,мужской,1,исторический,исторический,исторический,биографический,политический,авантюрный,,0,3 лицо,['военные'],Санкт-Петербург,Исторический вестник,1,1,salias-de-turnemir_e_arakcheevskij_synok_1888.txt,['военные'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Салиас, Евгений Андреевич",Бригадирская внучка,московская быль,1888,мужской,1,исторический,исторический,исторический,авантюрный,любовный,,,0,3 лицо,"['дворяне', 'военные']",Москва,Нива,1,1,salias-de-turnemir_e_brigardirskaya_vnuchka_1888.txt,"['дворяне', 'военные']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Салиас, Евгений Андреевич",Камер-юнгфера,повесть,1888,мужской,1,историческая повесть,исторический,исторический,бытовой,любовный,,,0,3 лицо,['военные'],Санкт-Петербург,Отд. изд.,1,1,salias-de-turnemir_e_kamer-yungfera_1888.txt,['военные'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Соколов, Александр Алексеевич",Белый генерал,роман,1888,мужской,1,исторический,исторический,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Соколов, Александр Алексеевич",За честь и свободу,роман в 2 частях,1888,мужской,1,исторический,исторический,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Соколов, Александр Алексеевич",Зиновий Богдан Хмельницкий — освободитель Малороссии,Исторический роман в 2 частях,1888,мужской,1,исторический,исторический,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Соколов, Александр Алексеевич",Курсистка,роман в 3 частях,1888,мужской,1,социальный,социальный,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Соколов, Александр Алексеевич",Устинья Федоровна (Устя) — атаман волжских головорезов,роман,1888,мужской,1,исторический,исторический,,,,,,0,,"['аристократия прошлого', 'легендарные исторические фигуры']",Санкт-Петербург,Отд. изд.,1,0,,"['аристократы', 'легендарные исторические фигуры']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Хлопов, Николай Афанасьевич",Над бездной,роман,1888,мужской,0,детективный,криминальный,,,,,,0,,['nan'],,Новости дня,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Хрущев-Сокольников, Гавриил Александрович",Провинция,Роман,1888,мужской,0,социально-бытовой,социальный,,,,,,0,3 лицо,['дворяне'],Санкт-Петербург,Отд. изд.,1,0,,['дворяне'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Хрущев-Сокольников, Гавриил Александрович",Месть и золото,роман из уголовной хроники,1888,мужской,0,,,,,,,,0,3 лицо,['nan'],,Свет,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Цеханович, Александр Николаевич",Новая сила,Роман А. Цехановича,1888,мужской,0,,,,,,,,0,3 лицо,['nan'],,Минута,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Шеллер-Михайлов, Александр Константинович",Отщепенец,роман,1888,мужской,1,,,социально-психологический,идеологический,нравоописательный,,,0,3 лицо,['nan'],,Живописное обозрение,0,1,sheller-mikhajlov_a_otshepenez_1888.txt,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Ясинский, Иероним Иеронимович",Вечный праздник,роман,1888,мужской,0,,,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Апраксин, Александр Дмитриевич",Праздные люди,роман,1889,мужской,0,семейная хроника,семейный,,,,,,0,3 лицо,['дворяне'],Санкт-Петербург,Отд. изд.,1,0,,['дворяне'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Апраксин, Александр Дмитриевич",Каин и Авель,роман,1889,мужской,0,светский,светский,,,,,,0,3 лицо,['аристократия'],Санкт-Петербург,Отд. изд.,1,0,,['аристократы'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Беломор, А.",Роковая война 18?? года,фантастический роман,1889,мужской,1,фантастический,фантастический,,,,,,0,,['военные'],Санкт-Петербург,Отд. изд.,1,0,,['военные'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Бибиков, Виктор Иванович",Моя мать,"роман, ""Из семейной хроники Гартманова""",1889,мужской,0,,,,,,,,0,,['nan'],,Новь,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Вашков, Иван Андреевич",Безродная,роман-фельетон,1889,мужской,0,сатирический,юмористический,,,,,,0,,['nan'],Москва,Московский листок,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Вашков, Иван Андреевич",В пылу сражений,роман-фельетон,1889,мужской,0,сатирический,юмористический,,,,,,0,,['nan'],Москва,Московский листок,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Голицын (Муравлин), Дмитрий Петрович",Рубли,роман,1889,мужской,0,социально-психологический,социальный,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
Зео,Три соперницы,роман в 2-х частях,1889,женский,1,социально-психологический,социальный,,,,,,0,,['nan'],Одесса,Новорос. Телеграф,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Иванов, Федор Константинович",Среди погибших,Рассказ из уголовной хроники,1889,мужской,0,,,,,,,,0,3 лицо,['nan'],,Московский листок,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Иванов, Федор Константинович",Темное дело,Рассказ. (Из уголовной хроники),1889,мужской,0,,,,,,,,0,3 лицо,['nan'],,Московский листок,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Иноземцева, Анна Андреевна",Отчего она переменила убеждения,из путевых заметок,1889,женский,0,,,,,,,,0,,['nan'],Санкт-Петербург,Родина,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Крестовский, Всеволод Владимирович",Тамара Бендавид,роман,1889,мужской,0,"социально-психологичский, исторический",социальный,социально-психологический,исторический,идеологический,,,0,3 лицо,['народности и этнические группы'],,Русский вестник,0,1,krestovskij_v_tamara_bendavid_1889.txt,['народности и этнические группы'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Мордовцев, Даниил Лукич",Профессор Ратмиров,роман-быль,1889,мужской,0,социально-психологический,социальный,,,,,,0,,['nan'],,Книжки Недели,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Нагродская, Евдокия Аполлоновна",Черное дело,,1889,женский,0,уголовный,криминальный,,,,,,0,3 лицо,['nan'],Санкт-Петербург,Свет,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
